3	154	ὑπερικόν
3	155	ἄσκυρον
3	156	ἀνδρόσαιμον
3	157	κόρις
3	158	χαμαίπιτυς
4	0	
4	1	κέστρον
4	2	βρεττανική
4	3	Λυσιμάχειος
4	4	πολύγονον ἄρρεν
4	5	πολύγονον θῆλυ
4	6	πολυγόνατον
4	7	κληματίς
4	8	Πολεμώνιον
4	9	σύμφυτον πετραῖον
4	10	σύμφυτον ἄλλο
4	11	ὁλόστεον
4	12	στοιβῆς
4	13	κλύμενον
4	14	περικλύμενον
4	15	τρίβολος χερσαῖος
4	16	λειμώνιον
4	17	λαγώπουν
4	18	μήδιον
4	19	ἐπιμήδιον
4	20	ξιφίον
4	21	σπαργάνιον
4	22	ξυρίς
4	23	ἄγχουσα
4	24	ἄγχουσα ἑτέρα
4	25	ἄγχουσα ἄλλη
4	26	λυκαψός
4	27	ἔχιον
4	28	ὠκιμοειδές
4	29	ἄγρωστις
4	30	καλαμάγρωστις
4	31	ἡ δέ ἐν τῷ Παρνασσῷ ἄγρωστις
4	32	ἡ δέ ἐν Κιλικίᾳ γεννωμένη [ἄγρωστις]
4	33	σιδηρῖτις
4	34	ἄλλη σιδηρῖτις
4	35	σιδηρῖτις ἑτέρα
4	36	Ἀχίλλειος
4	37	βάτος
4	38	βάτος Ἰδαία
4	39	ἑλξίνη
4	40	ἐλατίνη
4	41	Εὐπατόριος
4	42	πεντέφυλλον
4	43	φοῖνιξ
4	44	Ἰδαία ῥίζα
4	45	Ῥοδία ῥίζα
4	46	ἵππουρις
4	47	ἑτέρα ἵππουρις
4	48	κόκκος βαφική
4	49	τράγιον
4	50	τράγιον ἄλλο
4	51	τράγος
4	52	σχοῖνος ἑλείας
4	53	λειχὴν ὁ ἐπὶ τῶν πετρῶν
4	54	παρωνυχία
4	55	χρυσοκόμη
4	56	χρυσόγονον
4	57	ἑλίχρυσον ἢ χρυσάνθεμον
4	58_RV	χρυσάνθεμον ἢ χάλκας
4	58	ἀγήρατον
4	59	περιστέριον
4	60	ἱερὰ βοτάνη
4	61	ἀστράγαλος
4	62	ὑάκινθος
4	63	μήκων ῥοιάς
4	64	μήκων
4	65	μήκων κερατῖτις
4	66	μήκων ἀφρώδης
4	67	ὑπήκοον
4	68	ὑοσκύαμος
4	69	ψύλλιον
4	70	στρύχνον κηπαῖον
4	71	στρύχνον
4	72	στρύχνον ὑπνωτικόν
4	73	στρύχνον μανικόν
4	74	δορύκνιον
4	75	μανδραγόρας
4	76	ἀκόνιτον
4	77	ἀκόνιτον ἕτερον
4	78	κώνειον
4	79	σμῖλαξ
4	80	ἀπόκυνον
4	81	νήριον
4	82	μύκητες
4	83	Κολχικόν
4	84	ἐφήμερον
4	85	ἑλξίνη
4	86	ἀλσίνη
4	87	φακὸς ὁ ἐπὶ τῶν τελμάτων
4	88	ἀείζῳον μέγα
4	89	ἀείζῳον τὸ μικρόν
4	90	τρίτον εἶδος ἀείζῳον
4	91	κοτυληδών
4	92	ἕτερον εἶδος κοτυληδόνος
4	93	ἀκαλήφη
4	94	γαλήοψις
4	95	γάλιον
4	96	ἠριγέρων
4	97	θαλίητρον
4	98	βρύον θαλάσσιον
4	99	φῦκος θαλάσσιον
4	100	ποταμογείτων
4	101	στρατιώτης ὁ ἐπὶ τῶν ὑδάτων
4	102	στρατιώτης ὁ χιλιόφυλλος
4	103	φλόμος
4	104	Αἰθιοπίς
4	105	ἄρκτιον
4	106	ἄρκιον
4	107	πετασῖτις
4	108	ἐπιπακτίς
4	109	καπνὸς ὁ ἐν ταῖς κριθαῖς φυόμενος
4	110	λωτὸς ὁ ἐν τοῖς παραδείσοις φυόμενος
4	111	λωτὸς ἄγριος
4	112	κύτισος
4	113	λωτὸς ὁ ἐν Αἰγύπτῳ γεννώμενος
4	114	μυριόφυλλον
4	115	μυρρίς
4	116	μύαγρον
4	117	ὀνάγρα
4	118	κρίσσιον
4	119	ἀστὴρ Ἀττικός
4	120	ἰσόπυρον
4	121	ἴον
4	122	κακκαλία
4	123	βούνιον
4	124	ψευδοβούνιον
4	125	χαμαίκισσος
4	126	χαμαιπεύκη
4	127	βούγλωσσον
4	128	φύτευμα
4	129	ὑπόγλωσσον
4	130	ἀντίρρινον
4	131	κατανάγκη
4	132	τριπόλιον
4	133	κῆμος
4	134	ἀδίαντον
4	135	τριχομανές
4	136	ξάνθιον
4	137	αἰγίλωψ
4	138	γλαύξ
4	139	πολύγαλον
4	140	ὄσιρις
4	141	ἐχῖνος
4	142	μῖλαξ τραχεῖα
4	143	μῖλαξ λεία
4	144	μυρσίνη ἀγρία
4	145	δάφνη Ἀλεξάνδρεια
4	146	δαφνοειδές
4	147	χαμαιδάφνη
4	148	ἐλλέβορος λευκός
4	149	σησαμοειδὲς τὸ μέγα
4	150	σίκυς ἄγριος
4	151	ἡμέρου σικύου ἡ ῥιζα
4	152	σταφὶς ἀγρία
4	153	θαψία
4	154	σπαρτίον
4	155	σίλλυβον
4	156	βολβὸς ὁ ἐμετικός
4	157	βάλανος μυρεψική
4	158	νάρκισσος
4	159	ἱπποφαές
4	160	ἱππόφαιστον
4	161	κίκι
4	162	ἐλλέβορος ὁ μέλας
4	163	σησαμοειδὲς τὸ μικρόν
4	164	τιθύμαλλος
4	165	πιτύουσα
4	166	λαθυρίς
4	167	πέπλος
4	168	πεπλίς
4	169	χαμαισύκη
4	170	σκαμμωνία
4	171	χαμελαία
4	172	θυμελαία
4	173	ἀκτῆ
4	174	πυκνόκομον
4	175	ἄπιος
4	176	κολόκυνθα ἀγρία
4	177	ἐπίθυμον
4	178	ἄλυπον
4	179	ἔμπετρον
4	180	κληματίς
4	181	ἄμπελος ἀγρία
4	182	ἄμπελος λευκή
4	183	ἄμπελος μέλαινα
4	184	πτέρις
4	185	θηλυπτερίς
4	186	πολυπόδιον
4	187	δρυοπτερίς
4	188	κνῆκος
4	189	λινόζωστις
4	190_RV	κυνέα ἢ κυνοκράμβη
4	190	ἡλιοτρόπιον τὸ μέγα
4	192	σκορπιοειδές
5	0	
5	1	ἄμπελος οἰνοφόρος
5	2	ἄμπελος ἀγρία
5	3	σταφυλή
5	4	οἰνάνθη
5	5	ὀμφάκιον
5	6	οἶνοι
5	7	μελιτίτης
5	8	οἰνόμελι
5	9	μελίκρατον
5	10	ὕδωρ
5	11	θαλάττιον ὕδωρ
5	12	θαλασσόμελι
5	13	ὄξος
5	14	ὀξύμελι
5	15	ὀξάλμη
5	16	θυμοξάλμη
5	17	τὸ σκιλλητικὸν ὄξος
5	18	ὁ ἀπὸ τῆς σκίλλης οἶνος
5	19	οἱ διὰ θαλάττης οἶνοι
5	20	ὁ κυδωνίτης
5	21	μηλόμελι
5	22	ὑδρόμηλον
5	23	ὀμφακόμελι
5	24	ἀπίτης
5	25	οἰνάνθινος
5	26	ῥοίτης
5	27	ῥοδίτης
5	28	μυρτίτην
5	29	μυρσινίτης
5	30	σχίνινος
5	31	φοινικίτης
5	32	ὁ τροχίτης
5	33	ὁ ἐκ τῶν συκομόρων
5	34	ὁ ῥητινίτης
5	35	ὁ στροβιλίτης
5	36	κέδρινος ἢ ἀρκεύθινος ἢ κυπαρίσσινος ἢ δάφνινος πιτύινος ἢ ἐλάτινος
5	37	κεδρίτης
5	38	οἶνος πισσίτης
5	39	ἀψινθίτης
5	40	ὑσσωπίτης
5	41	ὁ χαμαιδρυίτης
5	42	<ὁ> στοιχαδίτης
5	43	ὂξος διὰ στοιχάδος
5	44	ἐκ κέστρου τοῦ ψυχροτρόφου οἶνος
5	45	τραγοριγανίτης
5	46	οἶνος διὰ βουνίου
5	47	δικταμνίτης
5	48	ὁ διὰ πρασίου
5	49	θυμίτης
5	50	θυμβρίτης
5	51	οἶνος ὀριγανίτης
5	52	οἶνος καλαμινθίτης, γληχωνίτης, ἀβροτονίτης
5	53	οἶνος κονυζίτης
5	54	οἶνος ἀρωματίτης
5	55	οἶνος πρὸς κατάρρους
5	56	ὁ νεκταρίτης
5	57	ὁ διὰ Συριακῆς νάρδου καὶ Κελτικῆς καὶ μαλαβάθρου
5	58	ἀσαρίτης
5	59	ὁ διὰ τῆς ἀγρίας νάρδου
5	60	δαυκίτης
5	61	ἐλελισφακίτης
5	62	πανακίτης
5	63	ἀκορίτης καὶ ὁ ἀπὸ γλυκορρίζης
5	64	σελινίτης
5	65	μαραθίτης καὶ ἀνήθινος καὶ πετροσελινίτης
5	66	δι' ἁλὸς ἄνθους οἶνος
5	67	φθόριος ἐμβρύων οἶνος
5	68	θυμελαίτης
5	69	χαμελαίτης
5	70	χαμαιπιτύινος
5	71	μανδραγορίτης
5	72	ἐλλεβορίτης
5	73	σκαμμωνίτης
5	74	καδμεία
5	75	πομφόλυξ
5	76	κεκαυμένος χαλκός
5	77	χαλκοῦ ἄνθος
5	78	λεπὶς
5	79	ἰὸς ξυστός
5	80	ἰὸς σιδίρου
5	81	πεπλυμένος μόλυβδος
5	82	σκωρία μολύβδου
5	83	μολυβδοειδὴς λίθος
5	84	στίβι
5	85	μολύβδαινα
5	86	ἡ τοῦ ἀργρύρου σκωρία
5	87	λιθάργυρος
5	88	ψιμύθιον
5	89	χρυσοκόλλα
5	90	Ἀρμένιον
5	91	κύανος
5	92	Ἰνδικόν
5	93	ὦχρα
5	94	κιννάβαρι
5	95	ὑδράργυρος
5	96	μίλτος Σινωπικὴ
5	97	Λημνία γῆ
5	98	χαλκανθές
5	99	χαλκῖτιν
5	100	μίσυ
5	101	μελαντηρία
5	102	σῶρι
5	103	διφρυγές
5	104	ἀρσενικόν
5	105	σανδαράκη
5	106	στυπτηρία
5	107	θεῖον
5	108	κίσηρις
5	109	ἅλς
5	110	ἁλὸς ἄχνη
5	111	ἅλμη
5	112	ἄνθος ἁλός
5	113	νίτρον
5	114	τρύξ
5	115	ἄσβεστος
5	116	γύψος
5	117	τέφρα κληματίνη
5	118	ἀλκυονίου
5	119	ἀδάρκης
5	120	σπόγγων
5	121	κουράλιον
5	122	ἀντιπαθὲς
5	123	λίθος Φρύγιος
5	124	Ἄσσιον λίθος
5	125	πυρίτης λίθος
5	126	αἱματίτης λίθος
5	127	σχιστὸς λίθος
5	128	Γαγάτης
5	129	Θρᾳκίας
5	130	μαγνῆτις λίθος
5	131	Ἀραβικὸς λίθος
5	132	γαλακτίτης
5	133	μελιτίτης
5	134	λίθος μόροχθος
5	135	λίθος ἀλαβαστρίτης
5	136	λίθος θυίτης
5	137	Ἰουδαικὸς λίθος
5	138	λίθος ἀμίαντος
5	139	λίθος σάπφειρος
5	140	λίθος Μεμφίτης
5	141	λίθος σεληνίτης
5	142	λίθος ἴασπις
5	143	λίθος ὀφίτης
5	144	λίθοι οἱ ἐν τοῖς σπόγγοις
5	145	λιθοκόλλα
5	146	λίθος ὀστρακίτης
5	147	σμύρις
5	148	ἄμμος
5	149	ἀκόνης Ναξίας ἀπότριμμα
5	150	λίθος γεώδης
5	151	γῆ
5	152	Ἐρετριάδος γῆ
5	153	Σαμία γῆ
5	154	ἐν τῇ Σαμίᾳ γῇ λίθος
5	155	Χίας γῆ
5	156	Κιμωλίας γῆ
5	157	πνιγῖτις γῆ
5	158	ὄστρακα
5	159	Μηλία γῆ
5	160	ἀμπελῖτις γῆ
5	161	ἀσβόλη
5	162	μέλαν
