edition_id,citation_ref,manifest_url,canvas_id,canvas_label,canvas_index,target_url,status,notes
desmoulins,b1|c33|p58,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0193.jpg,provisional,
desmoulins,b1|c34|p59,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0194.jpg,provisional,
desmoulins,b1|c35|p59,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0194.jpg,provisional,
desmoulins,b1|c36|p60,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0195.jpg,provisional,
desmoulins,b1|c37|p60,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0195.jpg,provisional,
desmoulins,b1|c38|p61,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0196.jpg,provisional,
desmoulins,b1|c39|p61,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0196.jpg,provisional,
desmoulins,b1|c3|p22,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0157.jpg,provisional,
desmoulins,b1|c40|p61,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0196.jpg,provisional,
desmoulins,b1|c41|p62,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0197.jpg,provisional,
desmoulins,b1|c42|p62,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0197.jpg,provisional,
desmoulins,b1|c43|p62,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0197.jpg,provisional,
desmoulins,b1|c44|p63,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0198.jpg,provisional,
desmoulins,b1|c45|p63,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0198.jpg,provisional,
desmoulins,b1|c46|p63,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0198.jpg,provisional,
desmoulins,b1|c47|p63,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0198.jpg,provisional,
desmoulins,b1|c48|p64,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0199.jpg,provisional,
desmoulins,b1|c49|p64,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0199.jpg,provisional,
desmoulins,b1|c4|p22,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0157.jpg,provisional,
desmoulins,b1|c50|p64,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0199.jpg,provisional,
desmoulins,b1|c51|p64,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0199.jpg,provisional,
desmoulins,b1|c52|p64,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0199.jpg,provisional,
desmoulins,b1|c53|p65,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0200.jpg,provisional,
desmoulins,b1|c54|p65,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0200.jpg,provisional,
desmoulins,b1|c55|p65,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0200.jpg,provisional,
desmoulins,b1|c55|p67,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0202.jpg,provisional,
desmoulins,b1|c56|p65,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0200.jpg,provisional,
desmoulins,b1|c57|p66,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0201.jpg,provisional,
desmoulins,b1|c58|p66,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0201.jpg,provisional,
desmoulins,b1|c59|p66,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0201.jpg,provisional,
desmoulins,b1|c5|p23,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0158.jpg,provisional,
desmoulins,b1|c60|p66,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0201.jpg,provisional,
desmoulins,b1|c61|p66,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0201.jpg,provisional,
desmoulins,b1|c62|p66,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0201.jpg,provisional,
desmoulins,b1|c63|p67,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0202.jpg,provisional,
desmoulins,b1|c64|p67,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0202.jpg,provisional,
desmoulins,b1|c66|p67,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0202.jpg,provisional,
desmoulins,b1|c67|p68,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0203.jpg,provisional,
desmoulins,b1|c68|p70,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0205.jpg,provisional,
desmoulins,b1|c69|p71,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0206.jpg,provisional,
desmoulins,b1|c6|p25,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0160.jpg,provisional,
desmoulins,b1|c70|p73,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0208.jpg,provisional,
desmoulins,b1|c71|p73,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0208.jpg,provisional,
desmoulins,b1|c72|p73,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0208.jpg,provisional,
desmoulins,b1|c73|p73,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0208.jpg,provisional,
desmoulins,b1|c74|p77,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0212.jpg,provisional,
desmoulins,b1|c75|p84,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0219.jpg,provisional,
desmoulins,b1|c76|p86,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0221.jpg,provisional,
desmoulins,b1|c77|p86,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0221.jpg,provisional,
desmoulins,b1|c78|p88,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0223.jpg,provisional,
desmoulins,b1|c79|p88,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0223.jpg,provisional,
desmoulins,b1|c7|p27,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0162.jpg,provisional,
desmoulins,b1|c80|p88,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0223.jpg,provisional,
desmoulins,b1|c81|p88,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0223.jpg,provisional,
desmoulins,b1|c82|p88,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0223.jpg,provisional,
desmoulins,b1|c83|p89,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0224.jpg,provisional,
desmoulins,b1|c84|p89,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0224.jpg,provisional,
desmoulins,b1|c85|p89,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0224.jpg,provisional,
desmoulins,b1|c86|p92,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0227.jpg,provisional,
desmoulins,b1|c87|p93,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0228.jpg,provisional,
desmoulins,b1|c88|p94,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0229.jpg,provisional,
desmoulins,b1|c89|p96,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0231.jpg,provisional,
desmoulins,b1|c8|p29,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0164.jpg,provisional,
desmoulins,b1|c90|p99,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0234.jpg,provisional,
desmoulins,b1|c91|p100,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0235.jpg,provisional,
desmoulins,b1|c92|p101,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0236.jpg,provisional,
desmoulins,b1|c93|p102,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0237.jpg,provisional,
desmoulins,b1|c94|p106,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0241.jpg,provisional,
desmoulins,b1|c95|p107,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0242.jpg,provisional,
desmoulins,b1|c96|p108,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0243.jpg,provisional,
desmoulins,b1|c97|p109,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0244.jpg,provisional,
desmoulins,b1|c98|p110,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0245.jpg,provisional,
desmoulins,b1|c99|p110,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0245.jpg,provisional,
desmoulins,b1|c9|p30,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0165.jpg,provisional,
desmoulins,b2|c100|p278,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0413.jpg,provisional,
desmoulins,b2|c101|p279,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0414.jpg,provisional,
desmoulins,b2|c102|p281,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0416.jpg,provisional,
desmoulins,b2|c103|p282,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0417.jpg,provisional,
desmoulins,b2|c104|p283,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0418.jpg,provisional,
desmoulins,b2|c105|p284,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0419.jpg,provisional,
desmoulins,b2|c106|p285,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0420.jpg,provisional,
desmoulins,b2|c107|p286,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0421.jpg,provisional,
desmoulins,b2|c108|p288,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0423.jpg,provisional,
desmoulins,b2|c109|p290,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0425.jpg,provisional,
desmoulins,b2|c10|p196,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0331.jpg,provisional,
desmoulins,b2|c110|p290,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0425.jpg,provisional,
desmoulins,b2|c111|p291,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0426.jpg,provisional,
desmoulins,b2|c112|p293,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0428.jpg,provisional,
desmoulins,b2|c113|p295,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0430.jpg,provisional,
desmoulins,b2|c114|p296,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0431.jpg,provisional,
desmoulins,b2|c115|p296,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0431.jpg,provisional,
desmoulins,b2|c116|p297,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0432.jpg,provisional,
desmoulins,b2|c117|p299,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0434.jpg,provisional,
desmoulins,b2|c118|p299,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0434.jpg,provisional,
desmoulins,b2|c119|p300,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0435.jpg,provisional,
desmoulins,b2|c11|p200,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0335.jpg,provisional,
desmoulins,b2|c120|p302,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0437.jpg,provisional,
desmoulins,b2|c121|p303,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0438.jpg,provisional,
desmoulins,b2|c122|p305,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0440.jpg,provisional,
desmoulins,b2|c123|p306,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0441.jpg,provisional,
desmoulins,b2|c124|p307,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0442.jpg,provisional,
desmoulins,b2|c125|p309,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0444.jpg,provisional,
desmoulins,b2|c126|p312,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0447.jpg,provisional,
desmoulins,b2|c127|p313,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0448.jpg,provisional,
desmoulins,b2|c128|p314,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0449.jpg,provisional,
desmoulins,b2|c129|p318,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0453.jpg,provisional,
desmoulins,b2|c12|p201,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0336.jpg,provisional,
desmoulins,b2|c130|p318,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0453.jpg,provisional,
desmoulins,b2|c131|p319,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0454.jpg,provisional,
desmoulins,b2|c132|p321,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0456.jpg,provisional,
desmoulins,b2|c133|p322,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0457.jpg,provisional,
desmoulins,b2|c134|p322,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0457.jpg,provisional,
desmoulins,b2|c135|p323,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0458.jpg,provisional,
desmoulins,b2|c136|p325,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0460.jpg,provisional,
desmoulins,b2|c137|p325,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0460.jpg,provisional,
desmoulins,b2|c138|p327,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0462.jpg,provisional,
desmoulins,b2|c139|p328,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0463.jpg,provisional,
desmoulins,b2|c13|p202,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0337.jpg,provisional,
desmoulins,b2|c140|p328,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0463.jpg,provisional,
desmoulins,b2|c141|p329,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0464.jpg,provisional,
desmoulins,b2|c142|p330,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0465.jpg,provisional,
desmoulins,b2|c143|p330,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0465.jpg,provisional,
desmoulins,b2|c144|p332,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0467.jpg,provisional,
desmoulins,b2|c145|p332,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0467.jpg,provisional,
desmoulins,b2|c146|p334,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0469.jpg,provisional,
desmoulins,b2|c147|p335,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0470.jpg,provisional,
desmoulins,b2|c148|p336,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0471.jpg,provisional,
desmoulins,b2|c149|p337,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0472.jpg,provisional,
desmoulins,b2|c14|p203,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0338.jpg,provisional,
desmoulins,b2|c150|p337,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0472.jpg,provisional,
desmoulins,b2|c151|p339,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0474.jpg,provisional,
desmoulins,b2|c152|p340,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0475.jpg,provisional,
desmoulins,b2|c153|p341,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0476.jpg,provisional,
desmoulins,b2|c154|p344,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0479.jpg,provisional,
desmoulins,b2|c155|p345,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0480.jpg,provisional,
desmoulins,b2|c156|p346,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0481.jpg,provisional,
desmoulins,b2|c157|p347,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0482.jpg,provisional,
desmoulins,b2|c158|p347,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0482.jpg,provisional,
desmoulins,b2|c159|p348,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0483.jpg,provisional,
desmoulins,b2|c15|p204,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0339.jpg,provisional,
desmoulins,b2|c160|p349,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0484.jpg,provisional,
desmoulins,b2|c161|p349,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0484.jpg,provisional,
desmoulins,b2|c162|p351,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0486.jpg,provisional,
desmoulins,b2|c163|p353,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0488.jpg,provisional,
desmoulins,b2|c164|p354,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0489.jpg,provisional,
desmoulins,b2|c165|p354,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0489.jpg,provisional,
desmoulins,b2|c166|p355,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0490.jpg,provisional,
desmoulins,b2|c167|p355,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0490.jpg,provisional,
desmoulins,b2|c168|p356,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0491.jpg,provisional,
desmoulins,b2|c169|p356,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0491.jpg,provisional,
desmoulins,b2|c16|p205,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0340.jpg,provisional,
desmoulins,b2|c170|p358,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0493.jpg,provisional,
desmoulins,b2|c171|p358,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0493.jpg,provisional,
desmoulins,b2|c172|p360,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0495.jpg,provisional,
desmoulins,b2|c173|p362,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0497.jpg,provisional,
desmoulins,b2|c174|p362,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0497.jpg,provisional,
desmoulins,b2|c175|p364,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0499.jpg,provisional,
desmoulins,b2|c176|p365,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0500.jpg,provisional,
desmoulins,b2|c177|p367,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0502.jpg,provisional,
desmoulins,b2|c178|p367,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0502.jpg,provisional,
desmoulins,b2|c179|p368,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0503.jpg,provisional,
desmoulins,b2|c17|p207,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0342.jpg,provisional,
desmoulins,b2|c180|p369,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0504.jpg,provisional,
desmoulins,b2|c181|p370,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0505.jpg,provisional,
desmoulins,b2|c18|p208,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0343.jpg,provisional,
desmoulins,b2|c19|p210,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0345.jpg,provisional,
desmoulins,b2|c1|p187,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0322.jpg,provisional,
desmoulins,b2|c20|p210,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0345.jpg,provisional,
desmoulins,b2|c21|p211,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0346.jpg,provisional,
desmoulins,b2|c22|p212,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0347.jpg,provisional,
desmoulins,b2|c23|p213,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0348.jpg,provisional,
desmoulins,b2|c24|p215,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0350.jpg,provisional,
desmoulins,b2|c25|p216,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0351.jpg,provisional,
desmoulins,b2|c26|p217,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0352.jpg,provisional,
desmoulins,b2|c27|p217,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0352.jpg,provisional,
desmoulins,b2|c28|p218,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0353.jpg,provisional,
desmoulins,b2|c29|p218,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0353.jpg,provisional,
desmoulins,b2|c2|p188,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0323.jpg,provisional,
desmoulins,b2|c30|p220,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0355.jpg,provisional,
desmoulins,b2|c31|p221,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0356.jpg,provisional,
desmoulins,b2|c32|p221,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0356.jpg,provisional,
desmoulins,b2|c33|p221,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0356.jpg,provisional,
desmoulins,b2|c34|p221,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0356.jpg,provisional,
desmoulins,b2|c35|p222,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0357.jpg,provisional,
desmoulins,b2|c36|p222,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0357.jpg,provisional,
desmoulins,b2|c37|p222,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0357.jpg,provisional,
desmoulins,b2|c38|p223,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0358.jpg,provisional,
desmoulins,b2|c39|p224,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0359.jpg,provisional,
desmoulins,b2|c3|p189,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0324.jpg,provisional,
desmoulins,b2|c40|p224,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0359.jpg,provisional,
desmoulins,b2|c41|p224,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0359.jpg,provisional,
desmoulins,b2|c42|p224,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0359.jpg,provisional,
desmoulins,b2|c43|p225,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0360.jpg,provisional,
desmoulins,b2|c44|p225,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0360.jpg,provisional,
desmoulins,b2|c45|p227,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0362.jpg,provisional,
desmoulins,b2|c46|p227,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0362.jpg,provisional,
desmoulins,b2|c47|p228,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0363.jpg,provisional,
desmoulins,b2|c48|p228,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0363.jpg,provisional,
desmoulins,b2|c49|p229,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0364.jpg,provisional,
desmoulins,b2|c4|p190,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0325.jpg,provisional,
desmoulins,b2|c50|p229,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0364.jpg,provisional,
desmoulins,b2|c51|p231,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0366.jpg,provisional,
desmoulins,b2|c52|p231,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0366.jpg,provisional,
desmoulins,b2|c53|p233,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0368.jpg,provisional,
desmoulins,b2|c54|p234,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0369.jpg,provisional,
desmoulins,b2|c55|p234,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0369.jpg,provisional,
desmoulins,b2|c56|p235,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0370.jpg,provisional,
desmoulins,b2|c57|p236,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0371.jpg,provisional,
desmoulins,b2|c58|p237,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0372.jpg,provisional,
desmoulins,b2|c59|p237,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0372.jpg,provisional,
desmoulins,b2|c5|p191,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0326.jpg,provisional,
desmoulins,b2|c60|p238,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0373.jpg,provisional,
desmoulins,b2|c61|p240,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0375.jpg,provisional,
desmoulins,b2|c62|p240,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0375.jpg,provisional,
desmoulins,b2|c63|p241,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0376.jpg,provisional,
desmoulins,b2|c64|p243,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0378.jpg,provisional,
desmoulins,b2|c65|p243,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0378.jpg,provisional,
desmoulins,b2|c66|p243,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0378.jpg,provisional,
desmoulins,b2|c67|p246,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0381.jpg,provisional,
desmoulins,b2|c68|p247,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0382.jpg,provisional,
desmoulins,b2|c69|p247,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0382.jpg,provisional,
desmoulins,b2|c6|p192,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0327.jpg,provisional,
desmoulins,b2|c70|p250,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0385.jpg,provisional,
desmoulins,b2|c71|p250,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0385.jpg,provisional,
desmoulins,b2|c72|p251,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0386.jpg,provisional,
desmoulins,b2|c73|p252,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0387.jpg,provisional,
desmoulins,b2|c74|p254,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0389.jpg,provisional,
desmoulins,b2|c75|p255,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0390.jpg,provisional,
desmoulins,b2|c76|p258,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0393.jpg,provisional,
desmoulins,b2|c77|p258,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0393.jpg,provisional,
desmoulins,b2|c78|p260,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0395.jpg,provisional,
desmoulins,b2|c79|p263,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0398.jpg,provisional,
desmoulins,b2|c7|p192,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0327.jpg,provisional,
desmoulins,b2|c80|p264,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0399.jpg,provisional,
desmoulins,b2|c81|p264,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0399.jpg,provisional,
desmoulins,b2|c82|p264,,,,,https://www.biusante.parisdescartes.fr/images/livres/00824_z/0399.jpg,provisional,
